id,title,type,genre,tmdb_score,popularity,vote_count,release_year,original_language
732,Narcos,TV Show,Crime,8.1,20.4897,3037,2015,en
869,BAKI,TV Show,Crime,8.1,8.9047,1331,2018,ja
1000,Top Boy,TV Show,Crime,8.1,6.6133,138,2019,en
763,MINDHUNTER,TV Show,Crime,8.096,14.0831,2702,2017,en
1007,Your Honor,TV Show,Crime,8.078,6.6961,1618,2020,en
703,Case Closed (Detective Conan),TV Show,Crime,8.004,25.0237,711,1996,ja
643,You,TV Show,Crime,8.0,52.9343,3642,2018,en
681,Elite,TV Show,Crime,8.0,29.8261,9264,2018,es
806,Locked Up,TV Show,Crime,8.0,12.1058,2475,2015,es
827,DAHMER - Monster: The Jeffrey Dahmer Story,TV Show,Crime,8.0,11.2787,2706,2022,en
874,Warrior,TV Show,Crime,8.0,9.0796,612,2019,en
920,Dept. Q,TV Show,Crime,7.996,8.2241,251,2025,en
972,Juvenile Justice,TV Show,Crime,7.934,9.277,204,2022,ko
1053,Community Squad,TV Show,Crime,7.911,6.293,63,2023,es
150,STRAW,Movie,Crime,7.9,18.7647,815,2025,en
662,The 100,TV Show,Crime,7.9,39.4941,8362,2014,en
814,Killing Eve,TV Show,Crime,7.9,10.3096,1373,2018,en
877,Narcos: Mexico,TV Show,Crime,7.9,9.3456,1419,2018,en
926,The Gentlemen,TV Show,Crime,7.9,8.299,622,2024,en
1058,PLUTO,TV Show,Crime,7.9,6.3212,203,2023,ja
1026,Bad and Crazy,TV Show,Crime,7.848,6.221,89,2021,ko
863,Adolescence,TV Show,Crime,7.837,9.801,1135,2025,en
831,Good Girls,TV Show,Crime,7.8,11.7829,646,2018,en
916,La Reina del Sur,TV Show,Crime,7.8,7.7611,1929,2011,es
730,Evil,TV Show,Crime,7.779,19.1951,913,2019,en
837,Lupin,TV Show,Crime,7.73,13.1762,2395,2021,fr
314,The Blues Brothers,Movie,Crime,7.727,7.0278,4373,1980,en
480,Officer Black Belt,Movie,Crime,7.7,5.5825,312,2024,ko
748,Animal Kingdom,TV Show,Crime,7.7,16.4584,465,2016,en
1103,Money Heist: Korea - Joint Economic Area,TV Show,Crime,7.7,5.2687,691,2022,ko
801,The Lincoln Lawyer,TV Show,Crime,7.674,13.7731,394,2022,en
397,The Gentlemen,Movie,Crime,7.673,6.0042,6203,2020,en
631,The Blacklist,TV Show,Crime,7.639,91.1921,3352,2013,en
728,Pablo Escobar: The Drug Lord,TV Show,Crime,7.626,19.0193,3641,2012,es
275,Boyz n the Hood,Movie,Crime,7.6,8.9846,2111,1991,en
490,The Irishman,Movie,Crime,7.6,5.4512,7160,2019,en
622,NCIS,TV Show,Crime,7.6,142.9999,2391,2003,en
815,Monsters: The Lyle and Erik Menendez Story,TV Show,Crime,7.6,11.0181,394,2024,en
871,Queen of the South,TV Show,Crime,7.6,9.3522,444,2016,en
937,Criminal Code,TV Show,Crime,7.6,7.6971,111,2023,pt
976,Berlin,TV Show,Crime,7.6,6.7649,571,2023,es
1066,The Sea Beyond,TV Show,Crime,7.6,5.0866,122,2020,it
734,Rosario Tijeras (Mexico),TV Show,Crime,7.568,18.8477,1707,2016,es
1024,Trigger,TV Show,Crime,7.518,6.1497,55,2025,ko
714,Sneaky Pete,TV Show,Crime,7.5,21.0882,370,2015,en
720,In the Mud,TV Show,Crime,7.5,19.9473,66,2025,es
861,El Chapo,TV Show,Crime,7.5,9.1019,1621,2017,es
968,The Recruit,TV Show,Crime,7.5,5.9124,406,2022,en
1029,Undercover,TV Show,Crime,7.5,6.2313,160,2019,nl
1109,The Gringo Hunters,TV Show,Crime,7.5,5.2238,23,2025,es
1119,Santa Clarita Diet,TV Show,Crime,7.5,4.791,756,2017,en
756,The Sinner,TV Show,Crime,7.491,17.474,1143,2017,en
483,Gangubai Kathiawadi,Movie,Crime,7.449,5.3157,167,2022,hi
356,Wind River,Movie,Crime,7.435,6.2636,5482,2017,en
380,The Unforgivable,Movie,Crime,7.424,7.0582,1908,2021,en
226,Extraction 2,Movie,Crime,7.4,9.5989,2669,2023,en
261,Inside Man,Movie,Crime,7.398,7.7617,6052,2006,en
1088,A Good Girl's Guide to Murder,TV Show,Crime,7.393,5.7702,243,2024,en
680,Blindspot,TV Show,Crime,7.382,31.3856,2486,2015,en
158,Bad Boys: Ride or Die,Movie,Crime,7.366,15.865,3033,2024,en
288,Blow,Movie,Crime,7.358,7.1002,4436,2001,en
281,Enola Holmes 2,Movie,Crime,7.343,7.7085,1596,2022,en
215,Now You See Me,Movie,Crime,7.333,10.7241,16002,2013,en
629,The Dead Girls,TV Show,Crime,7.3,111.782,16,2025,es
1064,The Waterfront,TV Show,Crime,7.292,6.0677,54,2025,en
147,The Equalizer,Movie,Crime,7.28,16.1635,9482,2014,en
315,Enola Holmes,Movie,Crime,7.25,7.8745,6260,2020,en
159,Furious 7,Movie,Crime,7.224,15.0512,10938,2015,en
200,Sherlock Holmes,Movie,Crime,7.216,9.9016,14327,2009,en
521,The Shadow Strays,Movie,Crime,7.2,5.2741,275,2024,id
576,Untold: Malice at the Palace,Movie,Crime,7.2,5.4209,114,2021,en
249,Sherlock Holmes: A Game of Shadows,Movie,Crime,7.143,7.009,10602,2011,en
573,Jaane Jaan,Movie,Crime,7.134,5.0237,97,2023,hi
301,Jawan,Movie,Crime,7.1,8.0613,288,2023,hi
1117,The Good Detective,TV Show,Crime,7.1,5.1038,37,2020,ko
406,Traffic,Movie,Crime,7.08,5.9464,2260,2000,en
216,Rush Hour,Movie,Crime,7.055,10.0208,5303,1998,en
194,Glass Onion: A Knives Out Mystery,Movie,Crime,7.042,12.0279,6086,2022,en
378,Stolen: Heist of the Century,Movie,Crime,7.021,6.3092,24,2025,en
225,Demon City,Movie,Crime,7.0,10.651,274,2025,ja
279,The Foreigner,Movie,Crime,7.0,7.5164,2766,2017,en
995,Hit & Run,TV Show,Crime,7.0,5.086,108,2021,en
1025,The Gardener,TV Show,Crime,7.0,6.6108,104,2025,es
267,Rebel Ridge,Movie,Crime,6.989,7.8584,1409,2024,en
493,El Camino: A Breaking Bad Movie,Movie,Crime,6.965,5.6785,5173,2019,en
895,The Breakthrough,TV Show,Crime,6.948,7.783,106,2025,sv
182,White Chicks,Movie,Crime,6.934,12.379,4249,2004,en
213,Den of Thieves,Movie,Crime,6.9,10.8562,3208,2018,en
266,Focus,Movie,Crime,6.9,8.4318,8038,2015,en
363,Bullet Train Explosion,Movie,Crime,6.9,7.207,240,2025,ja
411,The Night Comes for Us,Movie,Crime,6.9,6.0123,744,2018,id
574,Ferry,Movie,Crime,6.9,5.0365,269,2021,nl
575,Oklahoma City Bombing: American Terror,Movie,Crime,6.9,4.8347,35,2025,en
339,To Catch a Killer,Movie,Crime,6.879,6.8546,1177,2023,en
1084,Dirty John,TV Show,Crime,6.85,4.5963,123,2018,en
312,We're the Millers,Movie,Crime,6.835,7.8755,9137,2013,en
349,Now You See Me 2,Movie,Crime,6.825,6.7898,11041,2016,en
228,The Equalizer 2,Movie,Crime,6.8,8.314,5647,2018,en
308,Hit Man,Movie,Crime,6.8,7.6031,1392,2024,en
649,Arrow,TV Show,Crime,6.8,49.914,6127,2012,en
259,Red Notice,Movie,Crime,6.759,8.8661,6096,2021,en
181,Rush Hour 2,Movie,Crime,6.754,13.5249,4338,2001,en
465,Kill 'em All 2,Movie,Crime,6.731,5.9309,156,2024,en
129,The Thursday Murder Club,Movie,Crime,6.704,44.4833,451,2025,en
592,Badland Hunters,Movie,Crime,6.7,5.3669,756,2024,ko
598,Raees,Movie,Crime,6.7,5.0501,233,2017,hi
789,Fatal Seduction,TV Show,Crime,6.7,12.949,78,2023,en
860,Slasher,TV Show,Crime,6.7,10.1858,326,2016,en
1094,Hightown,TV Show,Crime,6.7,5.3687,101,2020,en
408,Beverly Hills Cop: Axel F,Movie,Crime,6.686,6.969,1296,2024,en
497,Emily the Criminal,Movie,Crime,6.673,5.3013,908,2022,en
500,Luther: The Fallen Sun,Movie,Crime,6.661,6.8348,1004,2023,en
231,Den of Thieves 2: Pantera,Movie,Crime,6.647,9.2149,622,2025,en
252,Last Bullet,Movie,Crime,6.6,8.2924,223,2025,fr
336,The Killer,Movie,Crime,6.579,7.1933,2481,2023,en
274,2 Guns,Movie,Crime,6.539,7.5442,4289,2013,en
311,Wanted,Movie,Crime,6.526,7.3546,7294,2008,en
438,Blue Streak,Movie,Crime,6.5,6.0673,1546,1999,en
600,The Last Days of American Crime,Movie,Crime,6.5,5.0285,833,2020,en
234,Rush Hour 3,Movie,Crime,6.488,10.5396,3487,2007,en
360,Copycat,Movie,Crime,6.475,6.6878,1139,1995,en
352,Lift,Movie,Crime,6.447,7.4322,1352,2024,en
173,Havoc,Movie,Crime,6.418,13.8485,993,2025,en
306,Murder Mystery 2,Movie,Crime,6.411,7.5208,1828,2023,en
609,Agneepath,Movie,Crime,6.4,5.7029,148,2012,hi
618,Kick-Ass 2,Movie,Crime,6.4,5.1115,6342,2013,en
544,Code 8 Part II,Movie,Crime,6.355,5.4335,640,2024,en
253,Polar,Movie,Crime,6.335,8.9372,2339,2019,en
409,The Other Guys,Movie,Crime,6.314,5.9954,4340,2010,en
479,The Interpreter,Movie,Crime,6.309,4.988,1486,2005,en
317,Triple Frontier,Movie,Crime,6.3,6.6704,3360,2019,en
536,Gunpowder Milkshake,Movie,Crime,6.3,5.9905,1075,2021,en
283,Army of the Dead,Movie,Crime,6.228,8.0448,4192,2021,en
682,Two Graves,TV Show,Crime,6.216,25.6744,44,2025,es
1092,Missing You,TV Show,Crime,6.209,5.3726,115,2025,en
385,Animal,Movie,Crime,6.2,6.7325,149,2023,hi
905,Rivers of Fate,TV Show,Crime,6.2,7.0309,12,2025,pt
151,Night Always Comes,Movie,Crime,6.072,15.8422,166,2025,en
604,The American,Movie,Crime,5.971,4.9722,1417,2010,en
144,Almost Cops,Movie,Crime,5.906,22.0817,144,2025,nl
389,Ferry 2,Movie,Crime,5.9,6.6689,116,2024,nl
746,CID,TV Show,Crime,5.875,17.2862,24,1998,hi
335,The Happytime Murders,Movie,Crime,5.798,6.7803,1041,2018,en
584,Wild Is the Wind,Movie,Crime,5.7,5.4247,70,2022,en
525,Rodney King,Movie,Crime,4.8,4.8128,13,2017,en
332,Entre la tierra y el cielo,Movie,Documentary,10.0,7.2105,1,2025,es
1017,Love Con Revenge,TV Show,Documentary,8.5,5.6705,2,2025,en
1069,Beauty and the Bester,TV Show,Documentary,8.5,6.0335,2,2025,en
161,Millionaire,Movie,Documentary,8.3,15.1142,5,2025,es
839,Formula 1: Drive to Survive,TV Show,Documentary,8.2,9.8874,557,2019,en
1013,The Last Dance,TV Show,Documentary,8.2,5.2187,1379,2020,en
969,Explained,TV Show,Documentary,7.5,6.8301,116,2018,en
455,The Social Dilemma,Movie,Documentary,7.441,5.7914,1680,2020,en
476,Remembering Gene Wilder,Movie,Documentary,7.2,5.6269,16,2024,en
531,Skywalkers: A Love Story,Movie,Documentary,7.2,5.7066,70,2024,en
576,Untold: Malice at the Palace,Movie,Documentary,7.2,5.4209,114,2021,en
668,aka Charlie Sheen,TV Show,Documentary,7.2,34.9734,10,2025,en
179,Christopher - A Beautiful Real Life,Movie,Documentary,7.125,12.0318,4,2025,da
435,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,Movie,Documentary,7.1,6.8608,139,2019,en
378,Stolen: Heist of the Century,Movie,Documentary,7.021,6.3092,24,2025,en
130,Unknown Number: The High School Catfish,Movie,Documentary,6.991,43.8824,107,2025,en
575,Oklahoma City Bombing: American Terror,Movie,Documentary,6.9,4.8347,35,2025,en
881,Ancient Aliens,TV Show,Documentary,6.9,9.5737,282,2010,en
509,ReMastered: The Miami Showband Massacre,Movie,Documentary,6.7,6.5509,28,2019,en
607,ReMastered: The Lion's Share,Movie,Documentary,6.6,4.7716,22,2019,en
287,Life Overtakes Me,Movie,Documentary,6.5,7.8456,84,2019,en
829,"Sex, Explained",TV Show,Documentary,6.5,11.4631,1868,2020,en
454,Temple of Film: 100 Years of the Egyptian Theatre,Movie,Documentary,6.4,6.2772,22,2023,en
921,Countdown: Canelo vs. Crawford,TV Show,Documentary,6.2,14.1927,5,2025,en
229,Lessons from a School Shooting: Notes from Dunblane,Movie,Documentary,5.8,9.1921,13,2018,en
189,The Truth About Jussie Smollett?,Movie,Documentary,4.8,11.3508,10,2025,en
555,Cztery Pory Roku,Movie,Drama,10.0,3.8286,1,2025,pl
1023,Chihayafuru: Full Circle,TV Show,Drama,10.0,5.7524,1,2025,ja
689,You and Everything Else,TV Show,Drama,9.3,22.8454,3,2025,ko
702,You and Everything Else,TV Show,Drama,9.3,22.8454,3,2025,ko
718,Queen Mantis,TV Show,Drama,9.0,20.4217,4,2025,ko
630,"Bon Appétit, Your Majesty",TV Show,Drama,8.923,94.2988,39,2025,ko
627,Breaking Bad,TV Show,Drama,8.919,110.2441,16073,2008,en
1054,The Good Bad Mother,TV Show,Drama,8.9,5.4853,163,2023,ko
645,The Fragrant Flower Blooms with Dignity,TV Show,Drama,8.8,59.419,61,2025,ja
716,The Summer Hikaru Died,TV Show,Drama,8.8,26.8159,30,2025,ja
736,Arcane,TV Show,Drama,8.762,17.8762,5360,2021,en
727,When Life Gives You Tangerines,TV Show,Drama,8.761,19.5593,387,2025,ko
657,Frieren: Beyond Journey's End,TV Show,Drama,8.76,47.1465,517,2023,ja
673,The Apothecary Diaries,TV Show,Drama,8.7,32.7474,426,2023,ja
980,The Winning Try,TV Show,Drama,8.7,6.7657,11,2025,ko
667,Better Call Saul,TV Show,Drama,8.693,35.321,5843,2015,en
792,Anne with an E,TV Show,Drama,8.659,13.6917,4797,2017,en
724,Fighting Spirit,TV Show,Drama,8.6,20.2859,1138,2000,ja
808,Haikyu!!,TV Show,Drama,8.6,12.0237,1427,2014,ja
813,Mr. Queen,TV Show,Drama,8.6,11.0604,449,2020,ko
841,Our Blues,TV Show,Drama,8.6,10.6001,65,2022,ko
886,Heartstopper,TV Show,Drama,8.6,9.3139,1594,2022,en
917,Your Lie in April,TV Show,Drama,8.6,8.3192,1066,2014,ja
1028,Scavengers Reign,TV Show,Drama,8.6,6.8971,312,2023,en
638,Stranger Things,TV Show,Drama,8.596,67.5615,18696,2016,en
784,Band of Brothers,TV Show,Drama,8.574,13.8591,3863,2001,en
125,Love Untangled,Movie,Drama,8.569,56.5032,73,2025,ko
764,Neon Genesis Evangelion,TV Show,Drama,8.565,15.3845,1901,1995,ja
883,The Untamed,TV Show,Drama,8.538,7.4446,130,2019,zh
749,Alchemy of Souls,TV Show,Drama,8.537,17.2131,709,2022,ko
918,Monster,TV Show,Drama,8.535,10.2602,677,2004,ja
647,Peaky Blinders,TV Show,Drama,8.528,49.6395,10547,2013,en
824,Vincenzo,TV Show,Drama,8.524,9.2341,1018,2021,ko
825,Crash Landing on You,TV Show,Drama,8.519,10.8194,835,2019,ko
984,It's Okay to Not Be Okay,TV Show,Drama,8.519,7.1376,1409,2020,ko
658,Weak Hero,TV Show,Drama,8.5,42.8109,293,2022,ko
699,BoJack Horseman,TV Show,Drama,8.5,22.431,2625,2014,en
751,The Rising of the Shield Hero,TV Show,Drama,8.5,16.5008,1463,2019,ja
753,My Demon,TV Show,Drama,8.5,16.6906,579,2023,ko
823,Hidden Love,TV Show,Drama,8.5,11.0829,200,2023,zh
847,The Umbrella Academy,TV Show,Drama,8.5,9.7615,9728,2019,en
901,The Quintessential Quintuplets,TV Show,Drama,8.5,8.3373,722,2019,ja
914,Girl from Nowhere,TV Show,Drama,8.5,7.7008,904,2018,th
973,Hospital Playlist,TV Show,Drama,8.5,7.0224,150,2020,ko
1049,Hotel Del Luna,TV Show,Drama,8.5,5.9324,586,2019,ko
1078,The Trauma Code: Heroes on Call,TV Show,Drama,8.5,6.0706,107,2025,ko
1093,Young Royals,TV Show,Drama,8.5,5.333,1152,2021,sv
1112,Violet Evergarden,TV Show,Drama,8.5,6.1463,873,2018,ja
1097,Vinland Saga,TV Show,Drama,8.499,5.6091,833,2019,ja
145,Parasite,Movie,Drama,8.497,18.7137,19463,2019,ko
1005,Cyberpunk: Edgerunners,TV Show,Drama,8.486,7.0009,1586,2022,ja
939,Extraordinary Attorney Woo,TV Show,Drama,8.479,7.1832,862,2022,ko
802,Business Proposal,TV Show,Drama,8.459,13.1469,653,2022,ko
845,The Queen's Gambit,TV Show,Drama,8.459,9.9938,5057,2020,en
760,The Glory,TV Show,Drama,8.456,15.5951,816,2022,ko
758,Legacies,TV Show,Drama,8.438,17.5743,2967,2018,en
1060,Kuroko's Basketball,TV Show,Drama,8.426,6.2819,569,2012,ja
719,Dark,TV Show,Drama,8.42,21.6017,7098,2017,de
656,The Resident,TV Show,Drama,8.4,40.597,1266,2018,en
669,Beyond the Bar,TV Show,Drama,8.4,34.6304,28,2025,ko
700,Riverdale,TV Show,Drama,8.4,26.4686,13595,2017,en
833,Queen of Tears,TV Show,Drama,8.4,10.3474,410,2024,ko
876,BEASTARS,TV Show,Drama,8.4,8.6317,1219,2019,ja
927,Mr. Sunshine,TV Show,Drama,8.4,8.5332,166,2018,ko
955,Komi Can't Communicate,TV Show,Drama,8.4,8.1038,525,2021,ja
961,Wildfire,TV Show,Drama,8.4,7.96,55,2005,en
974,Twenty Five Twenty One,TV Show,Drama,8.4,7.0704,279,2022,ko
1031,Our Unwritten Seoul,TV Show,Drama,8.4,5.7455,58,2025,ko
1044,When the Phone Rings,TV Show,Drama,8.4,6.2553,251,2024,ko
1056,Great Teacher Onizuka,TV Show,Drama,8.4,6.5146,230,1999,ja
1076,Tale of the Nine Tailed,TV Show,Drama,8.4,5.0931,469,2020,ko
1107,Itaewon Class,TV Show,Drama,8.4,4.8096,369,2020,ko
862,From Me to You: Kimi ni Todoke,TV Show,Drama,8.389,10.6586,328,2009,ja
924,The First Frost,TV Show,Drama,8.373,7.7762,51,2025,zh
244,Drawing Closer,Movie,Drama,8.364,8.6208,166,2024,ja
664,Outer Banks,TV Show,Drama,8.336,36.8032,1090,2020,en
715,The Uncanny Counter,TV Show,Drama,8.325,23.1603,386,2020,ko
834,Bloodhounds,TV Show,Drama,8.318,9.816,449,2023,ko
625,Supernatural,TV Show,Drama,8.3,129.4946,7982,2005,en
687,The Last Kingdom,TV Show,Drama,8.3,27.6303,1853,2015,en
692,Heartland,TV Show,Drama,8.3,26.6476,565,2007,en
729,Henry Danger,TV Show,Drama,8.3,20.6357,1121,2014,en
838,Fire Country,TV Show,Drama,8.3,10.1234,137,2022,en
867,Boys Over Flowers,TV Show,Drama,8.3,8.7098,1781,2009,ko
893,My Happy Marriage,TV Show,Drama,8.3,8.7182,191,2023,ja
903,Wakfu,TV Show,Drama,8.3,7.794,105,2008,fr
913,Vagabond,TV Show,Drama,8.3,7.9442,482,2019,ko
954,Welcome to Samdal-ri,TV Show,Drama,8.3,7.3859,108,2023,ko
975,Doctor Slump,TV Show,Drama,8.3,5.9702,108,2024,ko
1006,Castlevania,TV Show,Drama,8.3,7.0245,1433,2017,en
1020,Love Between Fairy and Devil,TV Show,Drama,8.3,5.5531,159,2022,zh
1042,Charlotte,TV Show,Drama,8.3,5.7404,612,2015,ja
1114,Stranger,TV Show,Drama,8.3,5.4831,181,2017,ko
524,The Forge,Movie,Drama,8.293,5.227,295,2024,en
663,Black Mirror,TV Show,Drama,8.281,37.0808,5681,2011,en
958,The King: Eternal Monarch,TV Show,Drama,8.276,7.1606,876,2020,ko
331,Neon Genesis Evangelion: The End of Evangelion,Movie,Drama,8.272,7.5826,1723,1997,ja
588,Miracle in Cell No. 7,Movie,Drama,8.255,4.6902,4488,2019,tr
690,White Collar,TV Show,Drama,8.251,31.488,1455,2009,en
695,Mr. Robot,TV Show,Drama,8.251,22.4031,4958,2015,en
623,Grey's Anatomy,TV Show,Drama,8.22,115.3204,10634,2005,en
152,Inglourious Basterds,Movie,Drama,8.215,17.7709,23194,2009,en
671,Cobra Kai,TV Show,Drama,8.213,33.4935,6697,2018,en
733,Ozark,TV Show,Drama,8.212,18.6902,2528,2017,en
469,I am the Secret in Your Heart,Movie,Drama,8.2,4.9653,5,2024,zh
626,Shameless,TV Show,Drama,8.2,120.894,3002,2011,en
636,Suits,TV Show,Drama,8.2,72.5074,5373,2011,en
654,Sex Education,TV Show,Drama,8.2,43.9884,7579,2019,en
660,Outlander,TV Show,Drama,8.2,41.0812,2709,2014,en
666,Gossip Girl,TV Show,Drama,8.2,33.1522,2208,2007,en
685,Alice in Borderland,TV Show,Drama,8.2,28.7162,2327,2020,ja
708,The Crown,TV Show,Drama,8.2,22.7124,2223,2016,en
742,King the Land,TV Show,Drama,8.2,17.5896,544,2023,ko
743,The King's Affection,TV Show,Drama,8.2,19.5102,280,2021,ko
770,Light the Night,TV Show,Drama,8.2,8.82,52,2021,zh
787,El marginal,TV Show,Drama,8.2,11.5865,410,2016,es
817,All American,TV Show,Drama,8.2,11.5525,471,2018,en
820,Cinderella Closet,TV Show,Drama,8.2,11.6987,5,2025,ja
891,Chilling Adventures of Sabrina,TV Show,Drama,8.2,8.1999,3637,2018,en
907,Castaway Diva,TV Show,Drama,8.2,7.3208,61,2023,ko
912,My Name,TV Show,Drama,8.2,7.4222,973,2021,ko
959,Perfect Match,TV Show,Drama,8.2,6.8696,53,2025,zh
983,Captain Tsubasa,TV Show,Drama,8.2,6.6945,703,2018,ja
986,Kingdom,TV Show,Drama,8.2,7.3002,1124,2019,ko
990,Hometown Cha-Cha-Cha,TV Show,Drama,8.2,6.7123,591,2021,ko
993,Blue Box,TV Show,Drama,8.2,6.9469,52,2024,ja
1009,The Double,TV Show,Drama,8.2,6.1294,31,2024,zh
1018,Mr. Plankton,TV Show,Drama,8.2,6.1952,97,2024,ko
1036,Daily Dose of Sunshine,TV Show,Drama,8.2,5.4654,114,2023,ko
220,How to Make Millions Before Grandma Dies,Movie,Drama,8.177,9.5785,299,2024,th
235,20th Century Girl,Movie,Drama,8.168,9.4867,758,2022,ko
146,The Departed,Movie,Drama,8.159,15.6338,15520,2006,en
624,The Walking Dead: Daryl Dixon,TV Show,Drama,8.1,134.6003,745,2023,en
628,Prison Break,TV Show,Drama,8.1,108.3591,5576,2005,en
641,S.W.A.T.,TV Show,Drama,8.1,61.6658,1503,2017,en
732,Narcos,TV Show,Drama,8.1,20.4897,3037,2015,en
786,Dynasty,TV Show,Drama,8.1,12.937,883,2017,en
791,Destined with You,TV Show,Drama,8.1,12.3158,206,2023,ko
843,Hell's Paradise,TV Show,Drama,8.1,11.3707,329,2023,ja
859,Falling Into Your Smile,TV Show,Drama,8.1,9.6452,96,2021,zh
869,BAKI,TV Show,Drama,8.1,8.9047,1331,2018,ja
966,The Haunting of Hill House,TV Show,Drama,8.1,6.6113,2502,2018,en
1000,Top Boy,TV Show,Drama,8.1,6.6133,138,2019,en
1014,Atypical,TV Show,Drama,8.1,7.141,1159,2017,en
1022,The Story of Pearl Girl,TV Show,Drama,8.1,5.9443,11,2024,zh
763,MINDHUNTER,TV Show,Drama,8.096,14.0831,2702,2017,en
768,Six Feet Under,TV Show,Drama,8.096,14.7918,1021,2001,en
635,Vikings,TV Show,Drama,8.095,75.6064,7295,2013,en
637,The Walking Dead,TV Show,Drama,8.093,69.9486,17182,2010,en
704,Bridgerton,TV Show,Drama,8.088,23.2469,3014,2020,en
858,Never Have I Ever,TV Show,Drama,8.088,10.3915,1810,2020,en
1007,Your Honor,TV Show,Drama,8.078,6.6961,1618,2020,en
265,Purple Hearts,Movie,Drama,8.072,8.108,2739,2022,en
800,"XO, Kitty",TV Show,Drama,8.068,12.5393,541,2023,en
652,Young Sheldon,TV Show,Drama,8.048,46.3127,2789,2017,en
1004,Gyeongseong Creature,TV Show,Drama,8.046,6.3925,283,2023,ko
696,The Witcher,TV Show,Drama,8.013,33.2069,6250,2019,en
759,House of Cards,TV Show,Drama,8.009,12.5006,2949,2013,en
681,Elite,TV Show,Drama,8.0,29.8261,9264,2018,es
721,Love Next Door,TV Show,Drama,8.0,19.586,195,2024,ko
741,Ginny & Georgia,TV Show,Drama,8.0,18.4128,1709,2021,en
785,The Queen of Flow,TV Show,Drama,8.0,12.7293,1495,2018,es
806,Locked Up,TV Show,Drama,8.0,12.1058,2475,2015,es
827,DAHMER - Monster: The Jeffrey Dahmer Story,TV Show,Drama,8.0,11.2787,2706,2022,en
874,Warrior,TV Show,Drama,8.0,9.0796,612,2019,en
896,Ratu Ratu Queens: The Series,TV Show,Drama,8.0,8.3528,2,2025,id
944,Love Game in Eastern Fantasy,TV Show,Drama,8.0,7.4931,24,2024,zh
977,Pernille,TV Show,Drama,8.0,7.2157,33,2021,no
988,Happiness,TV Show,Drama,8.0,6.135,527,2021,ko
1008,Aema,TV Show,Drama,8.0,5.9476,9,2025,ko
1046,Fate: The Winx Saga,TV Show,Drama,8.0,6.1648,1492,2021,en
1055,Borgen,TV Show,Drama,8.0,6.1945,230,2010,da
1087,Maid,TV Show,Drama,8.0,5.2097,808,2021,en
1116,One Spring Night,TV Show,Drama,8.0,5.193,71,2019,ko
920,Dept. Q,TV Show,Drama,7.996,8.2241,251,2025,en
530,Society of the Snow,Movie,Drama,7.992,5.0353,3242,2023,es
772,The Walking Dead: Dead City,TV Show,Drama,7.99,13.3206,650,2023,en
256,The Deer Hunter,Movie,Drama,7.989,7.8541,4014,1978,en
519,I'm Still Here,Movie,Drama,7.949,5.4651,800,2024,pt
972,Juvenile Justice,TV Show,Drama,7.934,9.277,204,2022,ko
1075,Move to Heaven,TV Show,Drama,7.933,5.2339,341,2021,ko
258,Suzume,Movie,Drama,7.91,8.9752,1537,2022,ja
705,The Sandman,TV Show,Drama,7.909,23.2635,2379,2022,en
150,STRAW,Movie,Drama,7.9,18.7647,815,2025,en
219,Redeeming Love,Movie,Drama,7.9,10.0863,649,2022,en
240,La La Land,Movie,Drama,7.9,9.815,17491,2016,en
591,A Whisker Away,Movie,Drama,7.9,5.0271,1437,2020,ja
646,Gilmore Girls,TV Show,Drama,7.9,52.5632,1143,2000,en
648,Lost,TV Show,Drama,7.9,48.3394,4669,2004,en
662,The 100,TV Show,Drama,7.9,39.4941,8362,2014,en
814,Killing Eve,TV Show,Drama,7.9,10.3096,1373,2018,en
877,Narcos: Mexico,TV Show,Drama,7.9,9.3456,1419,2018,en
915,Virgin River,TV Show,Drama,7.9,8.6359,556,2019,en
926,The Gentlemen,TV Show,Drama,7.9,8.299,622,2024,en
